filename,replication_factor,consistency,workload,threads,overall_runtime_ms,overall_throughput_ops_sec,read_operations,read_averagelatency_us,read_minlatency_us,read_maxlatency_us,read_95thpercentilelatency_us,read_99thpercentilelatency_us,update_operations,update_averagelatency_us,update_minlatency_us,update_maxlatency_us,update_95thpercentilelatency_us,update_99thpercentilelatency_us,cleanup_operations,cleanup_averagelatency_us,cleanup_minlatency_us,cleanup_maxlatency_us,cleanup_95thpercentilelatency_us,cleanup_99thpercentilelatency_us,insert_operations,insert_averagelatency_us,insert_minlatency_us,insert_maxlatency_us,insert_95thpercentilelatency_us,insert_99thpercentilelatency_us,scan_operations,scan_averagelatency_us,scan_minlatency_us,scan_maxlatency_us,scan_95thpercentilelatency_us,scan_99thpercentilelatency_us,read_modify_write_operations,read_modify_write_averagelatency_us,read_modify_write_minlatency_us,read_modify_write_maxlatency_us,read_modify_write_95thpercentilelatency_us,read_modify_write_99thpercentilelatency_us
ycsb_rf5_linearizable_workloada_threads2.log,5,linearizable,a,2,749.0,1335.1134846461948,500.0,911.1,405.0,68991.0,1507.0,2527.0,500.0,1109.356,600.0,68799.0,1526.0,2117.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads256.log,5,linearizable,a,256,1119.0,893.6550491510277,517.0,143181.92649903288,829.0,456447.0,436223.0,450815.0,483.0,129446.61904761905,1056.0,458239.0,438783.0,451071.0,256.0,0.015625,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads32.log,5,linearizable,a,32,665.0,1503.7593984962407,503.0,10501.632206759443,609.0,176383.0,34719.0,173183.0,497.0,10323.61971830986,897.0,175999.0,34815.0,171135.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads4.log,5,linearizable,a,4,626.0,1597.444089456869,503.0,1379.6660039761432,425.0,79871.0,1687.0,3229.0,497.0,1603.64185110664,629.0,78527.0,2455.0,4427.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads64.log,5,linearizable,a,64,820.0,1219.5121951219512,522.0,25873.503831417624,560.0,239871.0,222463.0,236927.0,478.0,23365.048117154813,731.0,238463.0,223615.0,234751.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads8.log,5,linearizable,a,8,642.0,1557.632398753894,497.0,2689.754527162978,502.0,158335.0,3231.0,29711.0,503.0,3356.2982107355865,709.0,158719.0,4787.0,36287.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads1.log,5,linearizable,b,1,941.0,1062.6992561105208,950.0,688.7463157894737,341.0,64351.0,1051.0,1705.0,50.0,1049.74,717.0,2957.0,1564.0,2957.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads128.log,5,linearizable,b,128,1073.0,931.9664492078285,954.0,77100.69182389937,725.0,352255.0,333055.0,346367.0,46.0,47945.47826086957,1044.0,328703.0,323327.0,328703.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads16.log,5,linearizable,b,16,636.0,1572.3270440251572,963.0,5458.131879543094,438.0,146943.0,13039.0,142975.0,37.0,5912.675675675676,815.0,140671.0,10983.0,140671.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads2.log,5,linearizable,b,2,683.0,1464.1288433382138,946.0,870.5063424947145,365.0,80767.0,1248.0,2315.0,54.0,1035.888888888889,673.0,3083.0,1388.0,1703.0,2.0,4.5,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads256.log,5,linearizable,b,256,1357.0,736.9196757553427,969.0,182375.70381836945,889.0,548351.0,520447.0,537599.0,31.0,120096.45161290323,1184.0,541695.0,515071.0,541695.0,256.0,0.0390625,0.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads32.log,5,linearizable,b,32,704.0,1420.4545454545455,955.0,12038.517277486912,530.0,182015.0,38783.0,177151.0,45.0,7367.844444444445,924.0,175103.0,25919.0,175103.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads4.log,5,linearizable,b,4,569.0,1757.469244288225,953.0,1290.0640083945436,342.0,79359.0,1883.0,3959.0,47.0,1078.1063829787233,697.0,2407.0,1632.0,2407.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads64.log,5,linearizable,b,64,880.0,1136.3636363636363,953.0,29287.00629590766,487.0,246399.0,231039.0,240895.0,47.0,14477.765957446809,817.0,233727.0,19775.0,233727.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadb_threads8.log,5,linearizable,b,8,577.0,1733.102253032929,959.0,2496.625651720542,487.0,117055.0,3665.0,41279.0,41.0,4835.878048780488,927.0,114367.0,8719.0,114367.0,8.0,0.625,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads1.log,5,linearizable,c,1,912.0,1096.4912280701753,1000.0,681.204,395.0,65791.0,1004.0,1708.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads128.log,5,linearizable,c,128,1061.0,942.5070688030161,1000.0,73697.795,540.0,378879.0,358143.0,371711.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads16.log,5,linearizable,c,16,653.0,1531.3935681470139,1000.0,6109.922,491.0,166783.0,12015.0,162943.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads2.log,5,linearizable,c,2,676.0,1479.2899408284025,1000.0,858.291,350.0,82367.0,1253.0,2295.0,,,,,,,2.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads256.log,5,linearizable,c,256,1318.0,758.7253414264036,1000.0,172519.236,803.0,551423.0,521727.0,538111.0,,,,,,,256.0,0.02734375,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads32.log,5,linearizable,c,32,736.0,1358.695652173913,1000.0,12224.505,428.0,206463.0,36991.0,201983.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads4.log,5,linearizable,c,4,599.0,1669.449081803005,1000.0,1387.562,378.0,86911.0,1812.0,4611.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads64.log,5,linearizable,c,64,828.0,1207.729468599034,1000.0,27153.449,532.0,247167.0,231039.0,240383.0,,,,,,,64.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadc_threads8.log,5,linearizable,c,8,582.0,1718.213058419244,1000.0,2581.856,464.0,122623.0,3523.0,34271.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads1.log,5,linearizable,d,1,990.0,1010.10101010101,939.0,711.7912673056443,364.0,64671.0,1013.0,1668.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,61.0,1435.639344262295,768.0,14983.0,1787.0,1899.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads128.log,5,linearizable,d,128,988.0,1012.1457489878543,952.0,63138.445378151264,594.0,308735.0,290815.0,305919.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,48.0,93243.66666666667,1267.0,361471.0,353279.0,361471.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads16.log,5,linearizable,d,16,687.0,1455.604075691412,963.0,6275.51194184839,446.0,148479.0,19407.0,144639.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,37.0,6480.594594594595,1078.0,67967.0,40639.0,67967.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads2.log,5,linearizable,d,2,740.0,1351.3513513513512,949.0,944.1875658587987,353.0,83199.0,1355.0,2235.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,51.0,1573.2549019607843,783.0,16007.0,1864.0,2701.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads256.log,5,linearizable,d,256,1309.0,763.9419404125287,962.0,174252.31912681911,676.0,532991.0,505599.0,521727.0,,,,,,,256.0,0.01953125,0.0,3.0,0.0,0.0,38.0,244018.07894736843,1986.0,595967.0,593919.0,595967.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads32.log,5,linearizable,d,32,734.0,1362.3978201634877,944.0,11380.509533898305,505.0,187519.0,37119.0,183551.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,56.0,20323.589285714286,818.0,232319.0,222975.0,231423.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads4.log,5,linearizable,d,4,618.0,1618.1229773462783,957.0,1368.183908045977,357.0,93759.0,1910.0,3991.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,43.0,2982.9767441860463,882.0,38847.0,4367.0,38847.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads64.log,5,linearizable,d,64,856.0,1168.2242990654206,956.0,27374.39330543933,432.0,251903.0,232831.0,246911.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,44.0,41394.681818181816,922.0,283391.0,276479.0,283391.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloadd_threads8.log,5,linearizable,d,8,664.0,1506.0240963855422,954.0,3123.7421383647797,406.0,197247.0,3649.0,26927.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,46.0,5679.217391304348,1138.0,68799.0,55007.0,68799.0,,,,,,,,,,,,
ycsb_rf5_linearizable_workloade_threads1.log,5,linearizable,e,1,2604.0,384.0245775729647,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1709.204081632653,815.0,15895.0,2077.0,15895.0,951.0,2403.756046267087,438.0,72767.0,3973.0,4875.0,,,,,,
ycsb_rf5_linearizable_workloade_threads128.log,5,linearizable,e,128,1289.0,775.7951900698216,,,,,,,,,,,,,128.0,0.03125,0.0,1.0,0.0,1.0,57.0,109562.26315789473,1407.0,530431.0,504063.0,513791.0,943.0,107776.95970307529,1169.0,546303.0,438527.0,467711.0,,,,,,
ycsb_rf5_linearizable_workloade_threads16.log,5,linearizable,e,16,932.0,1072.961373390558,,,,,,,,,,,,,16.0,0.125,0.0,1.0,1.0,1.0,49.0,9955.326530612245,997.0,188031.0,6727.0,188031.0,951.0,10109.143007360673,625.0,228735.0,19135.0,204671.0,,,,,,
ycsb_rf5_linearizable_workloade_threads2.log,5,linearizable,e,2,1541.0,648.9292667099286,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,46.0,1658.9347826086957,936.0,14359.0,1855.0,14359.0,954.0,2625.894129979036,561.0,84799.0,4059.0,8583.0,,,,,,
ycsb_rf5_linearizable_workloade_threads256.log,5,linearizable,e,256,1458.0,685.8710562414266,,,,,,,,,,,,,256.0,0.0078125,0.0,1.0,0.0,0.0,34.0,128084.91176470589,2054.0,584191.0,544255.0,584191.0,966.0,230099.80641821946,3848.0,602623.0,582655.0,591871.0,,,,,,
ycsb_rf5_linearizable_workloade_threads32.log,5,linearizable,e,32,980.0,1020.4081632653061,,,,,,,,,,,,,32.0,0.09375,0.0,1.0,1.0,1.0,37.0,3808.2972972972975,1233.0,23871.0,13119.0,23871.0,963.0,21369.473520249223,620.0,262399.0,46463.0,250879.0,,,,,,
ycsb_rf5_linearizable_workloade_threads4.log,5,linearizable,e,4,1056.0,946.969696969697,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,40.0,1967.925,938.0,21183.0,2357.0,21183.0,960.0,3223.4395833333333,546.0,105599.0,4623.0,14127.0,,,,,,
ycsb_rf5_linearizable_workloade_threads64.log,5,linearizable,e,64,1135.0,881.0572687224669,,,,,,,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,54.0,19854.87037037037,1412.0,279295.0,29807.0,274687.0,946.0,48275.20613107822,761.0,361471.0,298239.0,347903.0,,,,,,
ycsb_rf5_linearizable_workloade_threads8.log,5,linearizable,e,8,926.0,1079.913606911447,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,59.0,2243.0677966101694,1035.0,26863.0,3453.0,3885.0,941.0,5463.073326248672,535.0,179583.0,7451.0,41503.0,,,,,,
ycsb_rf5_linearizable_workloadf_threads1.log,5,linearizable,f,1,1403.0,712.7583749109052,1000.0,720.474,363.0,64927.0,925.0,1561.0,526.0,847.7281368821293,544.0,3533.0,1239.0,1656.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,526.0,1563.406844106464,1028.0,55647.0,2087.0,3319.0
ycsb_rf5_linearizable_workloadf_threads128.log,5,linearizable,f,128,1017.0,983.284169124877,1000.0,66580.486,536.0,327167.0,306431.0,318207.0,514.0,5758.3385214007785,773.0,37119.0,24063.0,36607.0,128.0,0.015625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,514.0,71796.5486381323,1394.0,393215.0,365055.0,385023.0
ycsb_rf5_linearizable_workloadf_threads16.log,5,linearizable,f,16,699.0,1430.615164520744,1000.0,5169.767,372.0,151551.0,12335.0,147711.0,503.0,2594.6878727634194,625.0,42047.0,11975.0,33919.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,503.0,7700.063618290258,1080.0,174847.0,25295.0,170751.0
ycsb_rf5_linearizable_workloadf_threads2.log,5,linearizable,f,2,941.0,1062.6992561105208,1000.0,921.029,356.0,83583.0,1096.0,2269.0,489.0,929.5112474437627,583.0,3979.0,1362.0,2201.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,489.0,1889.7750511247443,1082.0,94399.0,2499.0,4791.0
ycsb_rf5_linearizable_workloadf_threads256.log,5,linearizable,f,256,1338.0,747.3841554559043,1000.0,159264.384,860.0,504063.0,478207.0,494591.0,506.0,11344.792490118578,768.0,55039.0,43903.0,49567.0,256.0,0.01953125,0.0,2.0,0.0,0.0,,,,,,,,,,,,,506.0,181075.29446640317,2072.0,562687.0,532479.0,551935.0
ycsb_rf5_linearizable_workloadf_threads32.log,5,linearizable,f,32,775.0,1290.3225806451612,1000.0,11933.558,525.0,193791.0,23775.0,190335.0,465.0,3480.2,656.0,39167.0,9047.0,35615.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,465.0,16288.552688172043,1257.0,237183.0,39743.0,232575.0
ycsb_rf5_linearizable_workloadf_threads4.log,5,linearizable,f,4,737.0,1356.85210312076,1000.0,1454.272,377.0,84671.0,1684.0,3349.0,479.0,1071.1565762004175,617.0,4327.0,1591.0,3201.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,479.0,2525.895615866388,1138.0,94911.0,2917.0,6627.0
ycsb_rf5_linearizable_workloadf_threads64.log,5,linearizable,f,64,860.0,1162.7906976744187,1000.0,27809.499,438.0,248191.0,227967.0,241919.0,514.0,3862.729571984436,737.0,22303.0,14991.0,18495.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,514.0,36037.441634241244,1306.0,276223.0,253951.0,270335.0
ycsb_rf5_linearizable_workloadf_threads8.log,5,linearizable,f,8,679.0,1472.7540500736377,1000.0,2484.624,471.0,123135.0,2975.0,45631.0,523.0,1573.5181644359466,627.0,44383.0,2621.0,7619.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,523.0,4141.604206500956,1125.0,137983.0,8255.0,48383.0
ycsb_rf5_none_workloada_threads1.log,5,none,a,1,1019.0,981.3542688910696,473.0,657.7822410147992,297.0,63903.0,898.0,1455.0,527.0,897.134724857685,571.0,3581.0,1364.0,1748.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads128.log,5,none,a,128,879.0,1137.6564277588168,506.0,54281.422924901184,798.0,363007.0,345855.0,359423.0,494.0,57221.62955465587,1267.0,360959.0,346879.0,359167.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads16.log,5,none,a,16,627.0,1594.896331738437,499.0,4468.140280561122,448.0,158079.0,14543.0,154111.0,501.0,6763.361277445109,845.0,158719.0,15847.0,156287.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads2.log,5,none,a,2,715.0,1398.6013986013986,489.0,903.9570552147239,314.0,80383.0,1214.0,2135.0,511.0,983.3737769080235,608.0,4111.0,1408.0,2105.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads256.log,5,none,a,256,1174.0,851.7887563884157,497.0,142533.70020120725,667.0,567807.0,546303.0,562687.0,503.0,155906.61829025846,978.0,566271.0,547839.0,563199.0,256.0,0.00390625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads32.log,5,none,a,32,702.0,1424.5014245014245,512.0,9107.51171875,589.0,201343.0,32047.0,195455.0,488.0,12200.401639344262,1077.0,200447.0,39775.0,198015.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads4.log,5,none,a,4,607.0,1647.4464579901153,504.0,823.4861111111111,354.0,44927.0,1571.0,2805.0,496.0,2067.046370967742,650.0,81791.0,2403.0,45407.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads64.log,5,none,a,64,744.0,1344.0860215053763,482.0,23421.375518672197,653.0,229119.0,212479.0,223743.0,518.0,20490.35328185328,1003.0,226175.0,207231.0,221951.0,64.0,0.046875,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloada_threads8.log,5,none,a,8,576.0,1736.111111111111,494.0,2393.8562753036435,352.0,114751.0,2905.0,34559.0,506.0,2598.290513833992,678.0,114623.0,3577.0,9415.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads1.log,5,none,b,1,834.0,1199.0407673860911,953.0,578.0451206715635,297.0,64927.0,897.0,1574.0,47.0,1075.9787234042553,674.0,2843.0,1547.0,2843.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads128.log,5,none,b,128,846.0,1182.033096926714,950.0,52007.08315789474,679.0,347135.0,324351.0,343039.0,50.0,43477.7,1384.0,336639.0,330751.0,336639.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads16.log,5,none,b,16,606.0,1650.1650165016501,947.0,5506.767687434002,421.0,149887.0,12551.0,146943.0,53.0,3919.3584905660377,1430.0,39519.0,12175.0,27519.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads2.log,5,none,b,2,658.0,1519.756838905775,949.0,781.4868282402529,304.0,81471.0,1154.0,2053.0,51.0,1079.0588235294117,731.0,3301.0,1488.0,1834.0,2.0,3.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads256.log,5,none,b,256,1163.0,859.8452278589854,941.0,128803.63549415515,613.0,523007.0,473343.0,502527.0,59.0,136958.54237288135,1641.0,500223.0,466943.0,490495.0,256.0,0.01171875,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads32.log,5,none,b,32,656.0,1524.3902439024391,956.0,10220.437238493723,533.0,185855.0,43775.0,181375.0,44.0,3097.9772727272725,1029.0,9335.0,8095.0,9335.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads4.log,5,none,b,4,612.0,1633.986928104575,951.0,1402.757097791798,305.0,105407.0,1766.0,3841.0,49.0,2794.2448979591836,706.0,78911.0,3171.0,78911.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads64.log,5,none,b,64,729.0,1371.7421124828531,951.0,21263.401682439537,578.0,227071.0,206847.0,221311.0,49.0,32037.469387755104,1494.0,217855.0,212735.0,217855.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadb_threads8.log,5,none,b,8,597.0,1675.0418760469013,948.0,2640.96835443038,404.0,161151.0,5031.0,36159.0,52.0,4455.173076923077,984.0,158719.0,2007.0,3029.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads1.log,5,none,c,1,785.0,1273.8853503184714,1000.0,554.261,289.0,64575.0,873.0,1541.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads128.log,5,none,c,128,854.0,1170.96018735363,1000.0,51981.449,752.0,326911.0,307967.0,320255.0,,,,,,,128.0,0.015625,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads16.log,5,none,c,16,604.0,1655.6291390728477,1000.0,5384.557,438.0,173311.0,16991.0,169983.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads2.log,5,none,c,2,640.0,1562.5,1000.0,744.047,281.0,72575.0,1132.0,1933.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads256.log,5,none,c,256,1345.0,743.4944237918215,1000.0,183999.572,633.0,627711.0,606719.0,621055.0,,,,,,,256.0,0.02734375,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads32.log,5,none,c,32,666.0,1501.5015015015015,1000.0,9496.398,578.0,175615.0,24591.0,171903.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads4.log,5,none,c,4,536.0,1865.6716417910447,1000.0,1130.9,298.0,89151.0,1811.0,4415.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads64.log,5,none,c,64,771.0,1297.0168612191958,1000.0,24134.17,734.0,269311.0,251135.0,265471.0,,,,,,,64.0,0.046875,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadc_threads8.log,5,none,c,8,547.0,1828.1535648994516,1000.0,2310.161,337.0,113727.0,4463.0,39359.0,,,,,,,8.0,0.25,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads1.log,5,none,d,1,825.0,1212.121212121212,851.0,565.1774383078731,274.0,64959.0,956.0,1557.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,47.0,1488.1489361702127,869.0,14599.0,1733.0,14599.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads128.log,5,none,d,128,780.0,1282.051282051282,944.0,47105.189618644064,621.0,279807.0,261759.0,275711.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,46.0,26185.782608695652,1861.0,285695.0,53983.0,285695.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads16.log,5,none,d,16,596.0,1677.8523489932886,916.0,4905.943231441048,380.0,129919.0,12023.0,126591.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,49.0,10680.489795918367,1235.0,77759.0,56543.0,77759.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads2.log,5,none,d,2,735.0,1360.544217687075,858.0,982.8519813519814,276.0,97343.0,1204.0,2381.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,51.0,1872.5294117647059,817.0,17695.0,1982.0,14359.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads256.log,5,none,d,256,1274.0,784.9293563579278,952.0,138607.5262605042,682.0,570367.0,498431.0,524287.0,,,,,,,256.0,0.0078125,0.0,2.0,0.0,0.0,48.0,210052.4375,1567.0,637951.0,637439.0,637951.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads32.log,5,none,d,32,662.0,1510.5740181268882,934.0,10120.341541755888,567.0,185727.0,27951.0,182015.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,39.0,8163.48717948718,1468.0,46015.0,35167.0,46015.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads4.log,5,none,d,4,591.0,1692.047377326565,881.0,1327.2962542565267,313.0,85631.0,1646.0,3705.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,51.0,1891.8823529411766,934.0,25615.0,2181.0,3029.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads64.log,5,none,d,64,728.0,1373.6263736263736,953.0,22594.985309548792,630.0,256511.0,238207.0,250751.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,45.0,30311.977777777778,2058.0,269055.0,255615.0,269055.0,,,,,,,,,,,,
ycsb_rf5_none_workloadd_threads8.log,5,none,d,8,600.0,1666.6666666666667,887.0,2730.4847801578353,406.0,157055.0,5523.0,30415.0,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,40.0,6285.8,1004.0,173055.0,5191.0,173055.0,,,,,,,,,,,,
ycsb_rf5_none_workloade_threads1.log,5,none,e,1,2296.0,435.54006968641113,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,61.0,1673.1639344262296,811.0,15567.0,2097.0,2269.0,939.0,2087.423855165069,406.0,66687.0,3561.0,4747.0,,,,,,
ycsb_rf5_none_workloade_threads128.log,5,none,e,128,1245.0,803.2128514056225,,,,,,,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,39.0,87733.0,2084.0,496639.0,472063.0,496639.0,961.0,100242.9760665973,1418.0,522751.0,465919.0,499711.0,,,,,,
ycsb_rf5_none_workloade_threads16.log,5,none,e,16,780.0,1282.051282051282,,,,,,,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,50.0,4610.72,1025.0,58783.0,14087.0,58783.0,950.0,8315.342105263158,516.0,219903.0,19199.0,201599.0,,,,,,
ycsb_rf5_none_workloade_threads2.log,5,none,e,2,1423.0,702.7406886858749,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,61.0,1668.9180327868853,898.0,16911.0,2185.0,2437.0,939.0,2375.3407880724176,437.0,89151.0,3757.0,4963.0,,,,,,
